,Series_Title,Released_Year,Certificate,Genre,All_Stars,runtime_in_minutes,IMDB_Rating,Meta_score,Director,No_of_Votes,Gross
833,Der Name der Rose,1986,R,Crime,Christian Slater,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Crime,Helmut Qualtinger,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Crime,Elya Baskin,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Drama,Sean Connery,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Drama,Christian Slater,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Drama,Helmut Qualtinger,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Drama,Elya Baskin,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Mystery,Sean Connery,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Mystery,Christian Slater,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Mystery,Helmut Qualtinger,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
833,Der Name der Rose,1986,R,Mystery,Elya Baskin,130,7.7,54.0,Jean-Jacques Annaud,102031,"7,153,487"
834,Blue Velvet,1986,A,Drama,Isabella Rossellini,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Drama,Kyle MacLachlan,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Drama,Dennis Hopper,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Drama,Laura Dern,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Mystery,Isabella Rossellini,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Mystery,Kyle MacLachlan,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Mystery,Dennis Hopper,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Mystery,Laura Dern,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Thriller,Isabella Rossellini,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Thriller,Kyle MacLachlan,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Thriller,Dennis Hopper,120,7.7,76.0,David Lynch,181285,"8,551,228"
834,Blue Velvet,1986,A,Thriller,Laura Dern,120,7.7,76.0,David Lynch,181285,"8,551,228"
835,The Purple Rose of Cairo,1985,U,Comedy,Mia Farrow,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Comedy,Jeff Daniels,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Comedy,Danny Aiello,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Comedy,Irving Metzman,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Fantasy,Mia Farrow,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Fantasy,Jeff Daniels,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Fantasy,Danny Aiello,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Fantasy,Irving Metzman,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Romance,Mia Farrow,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Romance,Jeff Daniels,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Romance,Danny Aiello,82,7.7,75.0,Woody Allen,47102,"10,631,333"
835,The Purple Rose of Cairo,1985,U,Romance,Irving Metzman,82,7.7,75.0,Woody Allen,47102,"10,631,333"
836,After Hours,1985,UA,Comedy,Griffin Dunne,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Comedy,Rosanna Arquette,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Comedy,Verna Bloom,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Comedy,Tommy Chong,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Crime,Griffin Dunne,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Crime,Rosanna Arquette,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Crime,Verna Bloom,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Crime,Tommy Chong,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Drama,Griffin Dunne,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Drama,Rosanna Arquette,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Drama,Verna Bloom,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
836,After Hours,1985,UA,Drama,Tommy Chong,97,7.7,90.0,Martin Scorsese,59635,"10,600,000"
837,Zelig,1983,PG,Comedy,Woody Allen,79,7.7,,Woody Allen,39881,"11,798,616"
837,Zelig,1983,PG,Comedy,Mia Farrow,79,7.7,,Woody Allen,39881,"11,798,616"
837,Zelig,1983,PG,Comedy,Patrick Horgan,79,7.7,,Woody Allen,39881,"11,798,616"
837,Zelig,1983,PG,Comedy,John Buckwalter,79,7.7,,Woody Allen,39881,"11,798,616"
838,The Verdict,1982,U,Drama,Paul Newman,129,7.7,77.0,Sidney Lumet,36096,"54,000,000"
838,The Verdict,1982,U,Drama,Charlotte Rampling,129,7.7,77.0,Sidney Lumet,36096,"54,000,000"
838,The Verdict,1982,U,Drama,Jack Warden,129,7.7,77.0,Sidney Lumet,36096,"54,000,000"
838,The Verdict,1982,U,Drama,James Mason,129,7.7,77.0,Sidney Lumet,36096,"54,000,000"
839,Star Trek II: The Wrath of Khan,1982,U,Action,William Shatner,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Action,Leonard Nimoy,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Action,DeForest Kelley,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Action,James Doohan,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Adventure,William Shatner,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Adventure,Leonard Nimoy,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Adventure,DeForest Kelley,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Adventure,James Doohan,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Sci-Fi,William Shatner,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Sci-Fi,Leonard Nimoy,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Sci-Fi,DeForest Kelley,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
839,Star Trek II: The Wrath of Khan,1982,U,Sci-Fi,James Doohan,113,7.7,67.0,Nicholas Meyer,112704,"78,912,963"
840,First Blood,1982,A,Action,Sylvester Stallone,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
840,First Blood,1982,A,Action,Brian Dennehy,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
840,First Blood,1982,A,Action,Richard Crenna,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
840,First Blood,1982,A,Action,Bill McKinney,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
840,First Blood,1982,A,Adventure,Sylvester Stallone,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
840,First Blood,1982,A,Adventure,Brian Dennehy,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
840,First Blood,1982,A,Adventure,Richard Crenna,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
840,First Blood,1982,A,Adventure,Bill McKinney,93,7.7,61.0,Ted Kotcheff,226541,"47,212,904"
841,Ordinary People,1980,U,Drama,Donald Sutherland,124,7.7,86.0,Robert Redford,47099,"54,800,000"
841,Ordinary People,1980,U,Drama,Mary Tyler Moore,124,7.7,86.0,Robert Redford,47099,"54,800,000"
841,Ordinary People,1980,U,Drama,Judd Hirsch,124,7.7,86.0,Robert Redford,47099,"54,800,000"
841,Ordinary People,1980,U,Drama,Timothy Hutton,124,7.7,86.0,Robert Redford,47099,"54,800,000"
842,Airplane!,1980,U,Comedy,David Zucker,88,7.7,78.0,Jim Abrahams,214882,"83,400,000"
842,Airplane!,1980,U,Comedy,Jerry Zucker,88,7.7,78.0,Jim Abrahams,214882,"83,400,000"
842,Airplane!,1980,U,Comedy,Robert Hays,88,7.7,78.0,Jim Abrahams,214882,"83,400,000"
842,Airplane!,1980,U,Comedy,Julie Hagerty,88,7.7,78.0,Jim Abrahams,214882,"83,400,000"
843,Rupan sansei: Kariosutoro no shiro,1979,U,Animation,Yasuo Yamada,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Animation,Eiko Masuyama,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Animation,Kiyoshi Kobayashi,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Animation,Makio Inoue,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Adventure,Yasuo Yamada,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Adventure,Eiko Masuyama,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Adventure,Kiyoshi Kobayashi,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Adventure,Makio Inoue,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Family,Yasuo Yamada,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Family,Eiko Masuyama,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Family,Kiyoshi Kobayashi,100,7.7,71.0,Hayao Miyazaki,27014,
843,Rupan sansei: Kariosutoro no shiro,1979,U,Family,Makio Inoue,100,7.7,71.0,Hayao Miyazaki,27014,
844,Halloween,1978,A,Horror,Donald Pleasence,91,7.7,87.0,John Carpenter,233106,"47,000,000"
844,Halloween,1978,A,Horror,Jamie Lee Curtis,91,7.7,87.0,John Carpenter,233106,"47,000,000"
844,Halloween,1978,A,Horror,Tony Moran,91,7.7,87.0,John Carpenter,233106,"47,000,000"
844,Halloween,1978,A,Horror,Nancy Kyes,91,7.7,87.0,John Carpenter,233106,"47,000,000"
844,Halloween,1978,A,Thriller,Donald Pleasence,91,7.7,87.0,John Carpenter,233106,"47,000,000"
844,Halloween,1978,A,Thriller,Jamie Lee Curtis,91,7.7,87.0,John Carpenter,233106,"47,000,000"
844,Halloween,1978,A,Thriller,Tony Moran,91,7.7,87.0,John Carpenter,233106,"47,000,000"
844,Halloween,1978,A,Thriller,Nancy Kyes,91,7.7,87.0,John Carpenter,233106,"47,000,000"
845,Le locataire,1976,R,Drama,Roman Polanski,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
845,Le locataire,1976,R,Drama,Isabelle Adjani,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
845,Le locataire,1976,R,Drama,Melvyn Douglas,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
845,Le locataire,1976,R,Drama,Jo Van Fleet,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
845,Le locataire,1976,R,Thriller,Roman Polanski,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
845,Le locataire,1976,R,Thriller,Isabelle Adjani,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
845,Le locataire,1976,R,Thriller,Melvyn Douglas,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
845,Le locataire,1976,R,Thriller,Jo Van Fleet,126,7.7,71.0,Roman Polanski,39889,"1,924,733"
846,Love and Death,1975,PG,Comedy,Woody Allen,85,7.7,89.0,Woody Allen,36037,
846,Love and Death,1975,PG,Comedy,Diane Keaton,85,7.7,89.0,Woody Allen,36037,
846,Love and Death,1975,PG,Comedy,Georges Adet,85,7.7,89.0,Woody Allen,36037,
846,Love and Death,1975,PG,Comedy,Frank Adu,85,7.7,89.0,Woody Allen,36037,
846,Love and Death,1975,PG,War,Woody Allen,85,7.7,89.0,Woody Allen,36037,
846,Love and Death,1975,PG,War,Diane Keaton,85,7.7,89.0,Woody Allen,36037,
846,Love and Death,1975,PG,War,Georges Adet,85,7.7,89.0,Woody Allen,36037,
846,Love and Death,1975,PG,War,Frank Adu,85,7.7,89.0,Woody Allen,36037,
847,The Taking of Pelham One Two Three,1974,U,Action,Walter Matthau,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Action,Robert Shaw,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Action,Martin Balsam,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Action,Hector Elizondo,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Crime,Walter Matthau,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Crime,Robert Shaw,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Crime,Martin Balsam,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Crime,Hector Elizondo,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Thriller,Walter Matthau,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Thriller,Robert Shaw,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Thriller,Martin Balsam,104,7.7,68.0,Joseph Sargent,26729,
847,The Taking of Pelham One Two Three,1974,U,Thriller,Hector Elizondo,104,7.7,68.0,Joseph Sargent,26729,
848,Blazing Saddles,1974,A,Comedy,Cleavon Little,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
848,Blazing Saddles,1974,A,Comedy,Gene Wilder,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
848,Blazing Saddles,1974,A,Comedy,Slim Pickens,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
848,Blazing Saddles,1974,A,Comedy,Harvey Korman,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
848,Blazing Saddles,1974,A,Western,Cleavon Little,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
848,Blazing Saddles,1974,A,Western,Gene Wilder,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
848,Blazing Saddles,1974,A,Western,Slim Pickens,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
848,Blazing Saddles,1974,A,Western,Harvey Korman,93,7.7,73.0,Mel Brooks,125993,"119,500,000"
849,Serpico,1973,A,Biography,Al Pacino,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Biography,John Randolph,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Biography,Jack Kehoe,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Biography,Biff McGuire,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Crime,Al Pacino,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Crime,John Randolph,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Crime,Jack Kehoe,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Crime,Biff McGuire,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Drama,Al Pacino,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Drama,John Randolph,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Drama,Jack Kehoe,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
849,Serpico,1973,A,Drama,Biff McGuire,130,7.7,87.0,Sidney Lumet,109941,"29,800,000"
850,Enter the Dragon,1973,A,Action,Bruce Lee,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Action,John Saxon,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Action,Jim Kelly,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Action,Ahna Capri,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Crime,Bruce Lee,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Crime,John Saxon,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Crime,Jim Kelly,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Crime,Ahna Capri,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Drama,Bruce Lee,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Drama,John Saxon,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Drama,Jim Kelly,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
850,Enter the Dragon,1973,A,Drama,Ahna Capri,102,7.7,83.0,Robert Clouse,96561,"25,000,000"
851,Deliverance,1972,U,Adventure,Jon Voight,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Adventure,Burt Reynolds,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Adventure,Ned Beatty,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Adventure,Ronny Cox,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Drama,Jon Voight,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Drama,Burt Reynolds,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Drama,Ned Beatty,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Drama,Ronny Cox,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Thriller,Jon Voight,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Thriller,Burt Reynolds,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Thriller,Ned Beatty,109,7.7,80.0,John Boorman,98740,"7,056,013"
851,Deliverance,1972,U,Thriller,Ronny Cox,109,7.7,80.0,John Boorman,98740,"7,056,013"
852,The French Connection,1971,A,Action,Gene Hackman,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Action,Roy Scheider,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Action,Fernando Rey,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Action,Tony Lo Bianco,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Crime,Gene Hackman,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Crime,Roy Scheider,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Crime,Fernando Rey,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Crime,Tony Lo Bianco,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Drama,Gene Hackman,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Drama,Roy Scheider,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Drama,Fernando Rey,104,7.7,94.0,William Friedkin,110075,"15,630,710"
852,The French Connection,1971,A,Drama,Tony Lo Bianco,104,7.7,94.0,William Friedkin,110075,"15,630,710"
853,Dirty Harry,1971,A,Action,Clint Eastwood,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Action,Andrew Robinson,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Action,Harry Guardino,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Action,Reni Santoni,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Crime,Clint Eastwood,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Crime,Andrew Robinson,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Crime,Harry Guardino,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Crime,Reni Santoni,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Thriller,Clint Eastwood,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Thriller,Andrew Robinson,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Thriller,Harry Guardino,102,7.7,90.0,Don Siegel,143292,"35,900,000"
853,Dirty Harry,1971,A,Thriller,Reni Santoni,102,7.7,90.0,Don Siegel,143292,"35,900,000"
854,Where Eagles Dare,1968,U,Action,Richard Burton,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,Action,Clint Eastwood,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,Action,Mary Ure,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,Action,Patrick Wymark,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,Adventure,Richard Burton,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,Adventure,Clint Eastwood,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,Adventure,Mary Ure,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,Adventure,Patrick Wymark,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,War,Richard Burton,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,War,Clint Eastwood,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,War,Mary Ure,158,7.7,63.0,Brian G. Hutton,51913,
854,Where Eagles Dare,1968,U,War,Patrick Wymark,158,7.7,63.0,Brian G. Hutton,51913,
855,The Odd Couple,1968,G,Comedy,Jack Lemmon,105,7.7,86.0,Gene Saks,31572,"44,527,234"
855,The Odd Couple,1968,G,Comedy,Walter Matthau,105,7.7,86.0,Gene Saks,31572,"44,527,234"
855,The Odd Couple,1968,G,Comedy,John Fiedler,105,7.7,86.0,Gene Saks,31572,"44,527,234"
855,The Odd Couple,1968,G,Comedy,Herb Edelman,105,7.7,86.0,Gene Saks,31572,"44,527,234"
856,The Dirty Dozen,1967,,Action,Lee Marvin,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,Action,Ernest Borgnine,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,Action,Charles Bronson,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,Action,John Cassavetes,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,Adventure,Lee Marvin,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,Adventure,Ernest Borgnine,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,Adventure,Charles Bronson,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,Adventure,John Cassavetes,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,War,Lee Marvin,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,War,Ernest Borgnine,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,War,Charles Bronson,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
856,The Dirty Dozen,1967,,War,John Cassavetes,150,7.7,73.0,Robert Aldrich,67183,"45,300,000"
857,Belle de jour,1967,A,Drama,Catherine Deneuve,100,7.7,,Luis Buñuel,40274,"26,331"
857,Belle de jour,1967,A,Drama,Jean Sorel,100,7.7,,Luis Buñuel,40274,"26,331"
857,Belle de jour,1967,A,Drama,Michel Piccoli,100,7.7,,Luis Buñuel,40274,"26,331"
857,Belle de jour,1967,A,Drama,Geneviève Page,100,7.7,,Luis Buñuel,40274,"26,331"
857,Belle de jour,1967,A,Romance,Catherine Deneuve,100,7.7,,Luis Buñuel,40274,"26,331"
857,Belle de jour,1967,A,Romance,Jean Sorel,100,7.7,,Luis Buñuel,40274,"26,331"
857,Belle de jour,1967,A,Romance,Michel Piccoli,100,7.7,,Luis Buñuel,40274,"26,331"
857,Belle de jour,1967,A,Romance,Geneviève Page,100,7.7,,Luis Buñuel,40274,"26,331"
858,A Man for All Seasons,1966,U,Biography,Paul Scofield,120,7.7,72.0,Fred Zinnemann,31222,"28,350,000"
858,A Man for All Seasons,1966,U,Biography,Wendy Hiller,120,7.7,72.0,Fred Zinnemann,31222,"28,350,000"
858,A Man for All Seasons,1966,U,Biography,Robert Shaw,120,7.7,72.0,Fred Zinnemann,31222,"28,350,000"
858,A Man for All Seasons,1966,U,Biography,Leo McKern,120,7.7,72.0,Fred Zinnemann,31222,"28,350,000"
858,A Man for All Seasons,1966,U,Drama,Paul Scofield,120,7.7,72.0,Fred Zinnemann,31222,"28,350,000"
858,A Man for All Seasons,1966,U,Drama,Wendy Hiller,120,7.7,72.0,Fred Zinnemann,31222,"28,350,000"
